tempo,potencia
971,6.1820379252623e-10
972,6.1442548109157e-10
973,6.1406621999143e-10
974,6.1031751952726e-10
975,6.0996107294696e-10
976,6.0624172991679e-10
977,6.0588807375681e-10
978,6.0219783677913e-10
979,6.0184694714493e-10
980,5.9818556697812e-10
981,5.9783742017933e-10
982,5.9420464970824e-10
983,5.9385922225657e-10
984,5.9025481647896e-10
985,5.8991208508672e-10
986,5.8633580109891e-10
987,5.8599574267822e-10
988,5.8244733966053e-10
989,5.8210993132223e-10
990,5.7858917052512e-10
991,5.7825438957667e-10
992,5.7476103430686e-10
993,5.7442885825124e-10
994,5.7096267385728e-10
995,5.7063308039197e-10
996,5.6719383424935e-10
997,5.6686680126434e-10
998,5.6345426276245e-10
999,5.6312976833942e-10
1000,5.5974370886633e-10
1001,5.5942173127729e-10
1002,5.5606192420535e-10
1003,5.5574244191076e-10
1004,5.5240866258272e-10
1005,5.5209165423056e-10
1006,5.4878367994554e-10
1007,5.4846912436959e-10
1008,5.4518673436791e-10
1009,5.4487461058705e-10
1010,5.4161758603607e-10
1011,5.4130787325212e-10
1012,5.3807599723271e-10
1013,5.3776867482955e-10
1014,5.3456173232023e-10
1015,5.3425677986244e-10
1016,5.3107455772704e-10
1017,5.3077195495798e-10
1018,5.2761424192977e-10
1019,5.2731396877067e-10
1020,5.2418055543875e-10
1021,5.2388259198776e-10
1022,5.2077327078283e-10
1023,5.2047759731288e-10
1024,5.173921624926e-10
1025,5.170987594503e-10
1026,5.1403700708567e-10
1027,5.1374585509036e-10
1028,5.1070758305089e-10
1029,5.104186628929e-10
1030,5.0740367083339e-10
1031,5.0711696347219e-10
1032,5.041250528177e-10
1033,5.0384053938187e-10
1034,5.0087151331461e-10
1035,5.0058917509936e-10
1036,4.9764283854384e-10
1037,4.973626570099e-10
1038,4.9443881661962e-10
1039,4.9416077339232e-10
1040,4.9125923753525e-10
1041,4.9098331440297e-10
1042,4.88103893148e-10
1043,4.8783007206088e-10
1044,4.8497257716442e-10
1045,4.8470084023283e-10
1046,4.8186508512432e-10
1047,4.8159541461776e-10
1048,4.7878121438665e-10
1049,4.7851359273246e-10
1050,4.7572076411366e-10
1051,4.754551738957e-10
1052,4.726835352572e-10
1053,4.7241995921435e-10
1054,4.6966933054277e-10
1055,4.6940775156802e-10
1056,4.666779544557e-10
1057,4.664183555943e-10
1058,4.6370921322531e-10
1059,4.6345157767461e-10
1060,4.6076291481197e-10
1061,4.6050722591821e-10
1062,4.5783886889074e-10
1063,4.5758511014995e-10
1064,4.5493688683875e-10
1065,4.5468504189404e-10
1066,4.5205678171837e-10
1067,4.5180683435949e-10
1068,4.4919836826622e-10
1069,4.4895030242771e-10
