tempo,potencia
395,8.2743433620971e-12
396,8.0721553949211e-12
397,8.0531256100128e-12
398,7.8565609369927e-12
399,7.8380601853967e-12
400,7.6469578595024e-12
401,7.6289710211364e-12
402,7.4431751333516e-12
403,7.4256875589353e-12
404,7.2450470305659e-12
405,7.2280445224343e-12
406,7.0524129103311e-12
407,7.0358817044184e-12
408,6.8651170181051e-12
409,6.8490437670241e-12
410,6.6830082967691e-12
411,6.6673800538983e-12
412,6.5059402088665e-12
413,6.4907444133487e-12
414,6.3337705690578e-12
415,6.3189950316629e-12
416,6.1663613859938e-12
417,6.1519942757611e-12
418,6.0035787128781e-12
419,5.9896085444771e-12
420,5.8452925060433e-12
421,5.8317081278161e-12
422,5.6913764909395e-12
423,5.6781670735515e-12
424,5.5417080349628e-12
425,5.5288630606274e-12
426,5.3961680266196e-12
427,5.3836772788574e-12
428,5.2546407605551e-12
429,5.2424943144331e-12
430,5.1170138280152e-12
431,5.1052020408486e-12
432,4.9831780123535e-12
433,4.9716915148249e-12
434,4.8530271892216e-12
435,4.8418568768985e-12
436,4.7264582311168e-12
437,4.7155952563249e-12
438,4.6033709159854e-12
439,4.5928066800327e-12
440,4.4836678396104e-12
441,4.4733939853176e-12
442,4.3672543315291e-12
443,4.3572627360668e-12
444,4.254038374255e-12
445,4.2443211422522e-12
446,4.1439305255909e-12
447,4.1344799825057e-12
448,4.0368438438444e-12
449,4.0276525295781e-12
450,3.9326938157652e-12
451,3.9237544785076e-12
452,3.8313982870496e-12
453,3.8227038773386e-12
454,3.7328773952591e-12
455,3.7244210602453e-12
456,3.6370535050198e-12
457,3.6288285829239e-12
458,3.5438511453797e-12
459,3.5358511601309e-12
460,3.4531969492077e-12
461,3.4454156052592e-12
462,3.3650195945311e-12
463,3.3574507718338e-12
464,3.2792497477145e-12
465,3.2718874968499e-12
466,3.1958200083917e-12
467,3.1886585458564e-12
468,3.114664856069e-12
469,3.1068571602032e-12
470,3.0978766186246e-12
471,3.0889081136006e-12
472,3.0783389141375e-12
473,3.0586416520053e-12
474,3.0492319050251e-12
475,3.0357205983238e-12
476,3.0282031661638e-12
477,3.0196217402735e-12
478,3.0110973550583e-12
479,2.998032041155e-12
480,2.9814211384171e-12
481,2.9625117237286e-12
482,2.9552346715698e-12
483,2.9426560544198e-12
484,2.9211712468934e-12
485,2.903801112991e-12
486,2.8968274138455e-12
487,2.8763347479138e-12
488,2.862436345226e-12
489,2.8444987109171e-12
490,2.8316617471906e-12
491,2.8222967421898e-12
492,2.8051451785155e-12
493,2.7873106510927e-12
494,2.7742857348658e-12
495,2.7623953099155e-12
496,2.7530111866783e-12
497,2.739225332729e-12
498,2.7282464952072e-12
499,2.7199557571194e-12
500,2.7084131891498e-12
501,2.6893969901493e-12
502,2.6752894296713e-12
503,2.6605055120585e-12
504,2.6471125152972e-12
505,2.6318429297883e-12
506,2.6233499303205e-12
507,2.6038838903772e-12
508,2.5942529742334e-12
509,2.5768594810596e-12
510,2.5676227196232e-12
511,2.5498679916148e-12
512,2.5354744555636e-12
513,2.5190041693558e-12
514,2.507723670508e-12
515,2.4932733382539e-12
516,2.4856780835907e-12
517,2.4714154679555e-12
518,2.4543071756881e-12
519,2.4366889664112e-12
520,2.4250752490067e-12
521,2.4093215628277e-12
522,2.3986339186221e-12
523,2.3908823249579e-12
524,2.377939002922e-12
525,2.3697359868368e-12
526,2.3569053182711e-12
527,2.3448683884249e-12
528,2.3310958500563e-12
529,2.3192023528596e-12
530,2.3074443508852e-12
531,2.2986644429513e-12
532,2.2869854582525e-12
533,2.2747672653405e-12
534,2.2623937096907e-12
535,2.2551090892658e-12
536,2.2463999498813e-12
537,2.2357254997227e-12
538,2.2264301936076e-12
539,2.2172545960231e-12
540,2.2095103024778e-12
541,2.1940926430696e-12
542,2.179466359946e-12
543,2.1670846894172e-12
544,2.1586276455873e-12
545,2.1450285633288e-12
546,2.1386560405594e-12
547,2.1320706935099e-12
548,2.1219459406457e-12
549,2.1165431576501e-12
550,2.1028154503561e-12
551,2.0905039018812e-12
552,2.0773219021344e-12
553,2.0673683919611e-12
554,2.0548964168085e-12
555,2.0443609438717e-12
556,2.0316482333058e-12
557,2.0244195960372e-12
558,2.0152123649995e-12
559,2.0101562245122e-12
560,1.9991892340133e-12
561,1.9887303540633e-12
562,1.9792215306884e-12
563,1.9701226962765e-12
564,1.9572870251151e-12
565,1.9465016173745e-12
566,1.9353232194136e-12
567,1.9302581905047e-12
568,1.92231553875e-12
569,1.9146257368469e-12
570,1.9102222849881e-12
571,1.9053138399881e-12
572,1.8928387182855e-12
573,1.8872828399182e-12
574,1.8807271345381e-12
575,1.8764923711064e-12
576,1.8632081112318e-12
577,1.85256350983e-12
578,1.8437314696221e-12
579,1.8386046229141e-12
580,1.8334574953478e-12
581,1.820686646439e-12
582,1.8090148391234e-12
583,1.7967392311707e-12
584,1.7905202222824e-12
585,1.7816735740418e-12
586,1.7770927939014e-12
587,1.7717020274125e-12
588,1.7656906779989e-12
589,1.7530966519674e-12
590,1.7418506728721e-12
591,1.7351467480967e-12
592,1.72321285424e-12
593,1.713137724159e-12
594,1.7029949906645e-12
595,1.6934622845796e-12
596,1.6837756577504e-12
597,1.67408518736e-12
598,1.6683981015469e-12
599,1.6615378991633e-12
600,1.6520369856419e-12
601,1.6421581120227e-12
602,1.6358612114276e-12
603,1.6275079524782e-12
604,1.6231509256011e-12
605,1.6182347402648e-12
606,1.6091321542253e-12
607,1.6033398220996e-12
608,1.5926662897103e-12
609,1.5825606137772e-12
610,1.5722527936526e-12
611,1.5629237693529e-12
612,1.5593368994921e-12
613,1.5530766028918e-12
614,1.5448780818156e-12
615,1.5359213859128e-12
616,1.5318796957059e-12
617,1.5222450398874e-12
618,1.5148968349394e-12
619,1.5062632484494e-12
620,1.4975477320414e-12
621,1.4911187290445e-12
622,1.4840369974426e-12
623,1.4751037851107e-12
624,1.4715498081905e-12
625,1.4612023414572e-12
626,1.4569602654202e-12
627,1.4478343048321e-12
628,1.4383113793983e-12
629,1.4336637635645e-12
630,1.4294219027455e-12
631,1.4242962783926e-12
632,1.4165799913709e-12
633,1.4092327443296e-12
634,1.4010065084763e-12
635,1.3930990994194e-12
636,1.3883629739657e-12
637,1.3832038578223e-12
638,1.3780006076382e-12
639,1.3740922632205e-12
640,1.3664970063862e-12
641,1.3628321712037e-12
642,1.355042699256e-12
643,1.3462235630364e-12
644,1.337132696061e-12
645,1.3281481537728e-12
646,1.324303459799e-12
647,1.3177940294411e-12
648,1.3142873415417e-12
649,1.309038832193e-12
650,1.3056013894081e-12
651,1.3013071113371e-12
652,1.2929086958025e-12
653,1.2877799687908e-12
654,1.280329916144e-12
655,1.2774282017107e-12
656,1.2724641164399e-12
657,1.2672113682578e-12
658,1.2619294749681e-12
659,1.2577839713208e-12
660,1.2506809689433e-12
661,1.2466471751715e-12
662,1.242768056366e-12
663,1.2379315111468e-12
664,1.234998225857e-12
665,1.2310789021609e-12
666,1.2243629900426e-12
667,1.2184586480097e-12
668,1.2133190041206e-12
669,1.2086052945419e-12
670,1.201144532071e-12
671,1.1949245030894e-12
672,1.1922001508615e-12
673,1.1852791919268e-12
674,1.1822318287792e-12
675,1.1772581375316e-12
676,1.1706911539434e-12
677,1.1674791733042e-12
678,1.164727429601e-12
679,1.1573334806918e-12
680,1.1528636947616e-12
681,1.1491025910399e-12
682,1.1414594458397e-12
683,1.1390306627083e-12
684,1.1344402237318e-12
685,1.1302640134064e-12
686,1.1247998891196e-12
687,1.1217189987156e-12
688,1.1177354183969e-12
689,1.1147124965745e-12
690,1.1108444260683e-12
691,1.1079399761477e-12
692,1.100925568298e-12
693,1.097532580856e-12
694,1.0911317971406e-12
695,1.0841973476825e-12
696,1.0811069705949e-12
697,1.0756324432692e-12
698,1.0716454091178e-12
699,1.0665934473132e-12
700,1.0614755422828e-12
701,1.056881300288e-12
702,1.0540048399792e-12
703,1.0476349497667e-12
704,1.0422559349002e-12
705,1.0370081142969e-12
706,1.0343114255405e-12
707,1.0278498525818e-12
708,1.0225669605587e-12
709,1.0204173698287e-12
710,1.0141097081457e-12
711,1.0105045790186e-12
712,1.0067988946278e-12
713,1.0018306658651e-12
714,9.978966973667e-13
715,9.923078850605e-13
716,9.8688055161971e-13
717,9.8182681494174e-13
718,9.7671794439405e-13
719,9.7398995827859e-13
720,9.6917859361233e-13
721,9.6417507226509e-13
722,9.6081874375604e-13
723,9.5468041118729e-13
724,9.5178039677206e-13
725,9.4717080779829e-13
726,9.4500745737479e-13
727,9.4015405414831e-13
728,9.3491844964846e-13
729,9.2874112666367e-13
730,9.2336082568826e-13
731,9.1773837224841e-13
732,9.1451995064203e-13
733,9.089997497571e-13
734,9.0398159837863e-13
735,9.014632635471e-13
736,8.9871422392349e-13
737,8.9532599874457e-13
738,8.9324478142085e-13
739,8.8823785554315e-13
740,8.8256524538327e-13
741,8.7928190131822e-13
742,8.766846120268e-13
743,8.7090878173577e-13
744,8.6884551951558e-13
745,8.6596151991825e-13
746,8.6376858253903e-13
747,8.6008776286412e-13
748,8.5814585737526e-13
749,8.5425950415104e-13
750,8.4933824234949e-13
751,8.4678130285153e-13
752,8.4491517777965e-13
753,8.4017527243317e-13
754,8.3529460285715e-13
755,8.3195958917222e-13
756,8.2695692551234e-13
757,8.2430468952947e-13
758,8.2107823680109e-13
759,8.170930715679e-13
760,8.1291362366538e-13
761,8.098926151268e-13
762,8.0747118772853e-13
763,8.0307773883433e-13
764,7.9807223413296e-13
765,7.9594120165724e-13
766,7.9304149332862e-13
767,7.9095033373674e-13
768,7.8803667730891e-13
769,7.8530170917055e-13
770,7.8042656548842e-13
771,7.7831179093817e-13
772,7.7370109604944e-13
773,7.6912853353659e-13
774,7.6538082565352e-13
775,7.6062409217267e-13
776,7.5670803424439e-13
777,7.5509760758898e-13
778,7.5237149881986e-13
779,7.49416862822e-13
780,7.4460448402915e-13
781,7.4246768868973e-13
782,7.4026669394088e-13
783,7.3609119009176e-13
784,7.3139955615217e-13
785,7.2870492822831e-13
786,7.2548672168978e-13
787,7.2205825334466e-13
788,7.2054188549427e-13
789,7.1896342176886e-13
790,7.144657786614e-13
791,7.1190178457768e-13
792,7.0797784046892e-13
793,7.0436014802376e-13
794,7.0135085063082e-13
795,6.9695896203984e-13
796,6.9403125049913e-13
797,6.9210292250693e-13
798,6.8776000720487e-13
799,6.8474368430103e-13
800,6.8151886373859e-13
801,6.786366945128e-13
802,6.7643368085943e-13
803,6.7470434753352e-13
804,6.7072146750671e-13
805,6.6777128643825e-13
806,6.6501637699464e-13
807,6.6321808191772e-13
808,6.6141973021915e-13
809,6.5842068458818e-13
810,6.5462474371404e-13
811,6.532148173689e-13
812,6.5126068474241e-13
813,6.4867627445301e-13
814,6.4631965944768e-13
815,6.4262921373997e-13
816,6.412738947931e-13
817,6.3959630608848e-13
818,6.377683970409e-13
819,6.3425911902181e-13
820,6.3124883612452e-13
821,6.2734772456597e-13
822,6.2490238702753e-13
823,6.214381358865e-13
824,6.1796202166608e-13
825,6.1544404479955e-13
826,6.1333903669684e-13
827,6.1013557595228e-13
828,6.076469114009e-13
829,6.0613276116909e-13
830,6.0371678963659e-13
831,6.0201259772653e-13
832,5.9913130015272e-13
833,5.9650559701721e-13
834,5.9462401197949e-13
835,5.9128680902684e-13
836,5.9001919838338e-13
837,5.8800018277799e-13
838,5.8583113560293e-13
839,5.8358289506195e-13
840,5.806745231851e-13
841,5.7883883084306e-13
842,5.7549336874098e-13
843,5.7309871976278e-13
844,5.710631559e-13
845,5.6946113684705e-13
846,5.6827891576599e-13
847,5.6527452564312e-13
848,5.6411662624892e-13
849,5.6233010811802e-13
850,5.5934135300959e-13
851,5.574745929145e-13
852,5.5453681261898e-13
853,5.5270262383679e-13
854,5.4963143105438e-13
855,5.4627737877314e-13
856,5.4378638030773e-13
857,5.422869703748e-13
858,5.3933717435105e-13
859,5.3718435126481e-13
860,5.3491721144534e-13
861,5.3226149264127e-13
862,5.2936008955177e-13
863,5.2701154179027e-13
864,5.2536391042621e-13
865,5.2392816118711e-13
866,5.209270490707e-13
867,5.1874867157735e-13
868,5.1566105207735e-13
869,5.1467215627312e-13
870,5.1291110779365e-13
871,5.1078673193174e-13
872,5.0875433200005e-13
873,5.0670433235518e-13
874,5.0561083809927e-13
875,5.0461757407435e-13
876,5.0163050454288e-13
877,4.9927612149988e-13
878,4.9765838722028e-13
879,4.9626027737017e-13
880,4.9331510381006e-13
881,4.9213868706043e-13
882,4.9009700830385e-13
883,4.8874981501032e-13
884,4.8688569435597e-13
885,4.8485776118801e-13
886,4.8328301744476e-13
887,4.8217205323779e-13
888,4.809621672021e-13
889,4.7894959807824e-13
890,4.7682664159232e-13
891,4.747842511357e-13
892,4.7267727076115e-13
893,4.7037315362428e-13
894,4.6805190159463e-13
895,4.6536504321971e-13
896,4.6429118725143e-13
897,4.615569545448e-13
898,4.5949117028555e-13
899,4.575120436255e-13
900,4.5516630738785e-13
901,4.5346505058495e-13
902,4.50869478293e-13
903,4.4998536259387e-13
904,4.4779321214153e-13
905,4.4695396661415e-13
906,4.4540167839014e-13
907,4.4421603878694e-13
908,4.4291852771067e-13
909,4.4179920400184e-13
910,4.3988158958209e-13
911,4.3795978069595e-13
912,4.3681153626492e-13
913,4.3520154708172e-13
914,4.3295755223263e-13
915,4.3115933534812e-13
916,4.300802560329e-13
917,4.2820903995217e-13
918,4.2621661114116e-13
919,4.2410845559508e-13
920,4.2265470390346e-13
921,4.215605529572e-13
922,4.2074239526807e-13
923,4.1997787581208e-13
924,4.1758107037345e-13
925,4.1660499943164e-13
926,4.1500716218125e-13
927,4.1374777566421e-13
928,4.1146478888783e-13
929,4.099649530147e-13
930,4.0842960764122e-13
931,4.0728402974249e-13
932,4.0635413183259e-13
933,4.0535791278785e-13
934,4.0325228064782e-13
935,4.014712716496e-13
936,3.9955637783314e-13
937,3.9812521944181e-13
938,3.9630720097953e-13
939,3.9409475921192e-13
940,3.928657061663e-13
941,3.9149373277501e-13
942,3.8987365633263e-13
943,3.8913568396334e-13
944,3.876486342919e-13
945,3.867733394196e-13
946,3.8516745997154e-13
947,3.8359650321766e-13
948,3.8163809692309e-13
949,3.7998940079174e-13
950,3.7848931555749e-13
951,3.7769600465919e-13
952,3.7640304043736e-13
953,3.7518396437795e-13
954,3.7436687493859e-13
955,3.7303529270727e-13
956,3.7192167471982e-13
957,3.6981594232943e-13
958,3.68841078896e-13
959,3.678250802057e-13
960,3.6660216851989e-13
961,3.6512253840204e-13
962,3.6400609207622e-13
963,3.6213285015228e-13
964,3.601014832049e-13
965,3.5809891923717e-13
966,3.564912373085e-13
967,3.5513271158279e-13
968,3.5313734782717e-13
969,3.5245588126203e-13
970,3.5163409186028e-13
971,3.5004495185546e-13
972,3.4863419143398e-13
973,3.4685119971004e-13
974,3.4586351625744e-13
975,3.44914845052e-13
976,3.4395613312269e-13
977,3.426074590104e-13
978,3.4162510545959e-13
979,3.3988627778003e-13
980,3.382496078356e-13
981,3.3669932950906e-13
982,3.3567335871736e-13
983,3.349772708139e-13
984,3.3330935955524e-13
985,3.3235764222176e-13
986,3.3151994930213e-13
987,3.3045771058354e-13
988,3.2919226146963e-13
989,3.284375794669e-13
990,3.2704143002918e-13
991,3.2644462914964e-13
992,3.2527759042102e-13
993,3.2433128581924e-13
994,3.2332842394824e-13
995,3.2227330962364e-13
996,3.2108661906881e-13
997,3.1998720807277e-13
998,3.1852852516977e-13
999,3.1775887438764e-13
1000,3.1720507080778e-13
1001,3.1581625632499e-13
1002,3.1437806216136e-13
1003,3.1313104588057e-13
1004,3.1191806034172e-13
1005,3.1121426679498e-13
1006,3.1052285836601e-13
1007,3.0950161470679e-13
1008,3.0796085534694e-13
1009,3.0716672442281e-13
1010,3.0597238033278e-13
1011,3.0510125644189e-13
1012,3.0347478961647e-13
1013,3.021265619666e-13
1014,3.0088747365048e-13
1015,2.9990543818919e-13
1016,2.988094914864e-13
1017,2.9829193049204e-13
1018,2.9764053062797e-13
1019,2.9658869410674e-13
1020,2.9566853677884e-13
1021,2.9442424969091e-13
1022,2.938690311526e-13
1023,2.9306320471008e-13
1024,2.9234982927476e-13
1025,2.9145416142849e-13
1026,2.9004688683338e-13
1027,2.8886098896952e-13
1028,2.8733424494706e-13
1029,2.8619864968841e-13
1030,2.8525849809357e-13
1031,2.8445601684365e-13
1032,2.8344669826788e-13
1033,2.8230374103092e-13
1034,2.8086829931999e-13
1035,2.8021740406924e-13
1036,2.7948430776003e-13
1037,2.7875659821273e-13
1038,2.7732267113304e-13
1039,2.7656839116868e-13
1040,2.7589929010791e-13
1041,2.7477101432937e-13
1042,2.7333795971495e-13
1043,2.7215688585878e-13
1044,2.7069993327979e-13
1045,2.6961112330643e-13
1046,2.6822623884955e-13
1047,2.6747660754253e-13
1048,2.6606544410651e-13
1049,2.6489263449341e-13
1050,2.6444726549245e-13
1051,2.635729941845e-13
1052,2.6240592373487e-13
1053,2.6123946581056e-13
1054,2.6032824330683e-13
1055,2.5949764479355e-13
1056,2.5883821143262e-13
1057,2.5788140369912e-13
1058,2.5739191276548e-13
1059,2.5646744620615e-13
1060,2.5552588243894e-13
1061,2.544540947581e-13
1062,2.5324048517177e-13
1063,2.5239567614746e-13
1064,2.5111122917018e-13
1065,2.5046957100543e-13
1066,2.4944050090338e-13
1067,2.4827546327858e-13
1068,2.4761697550924e-13
1069,2.4647373893711e-13
1070,2.4518221883842e-13
1071,2.4461908902064e-13
1072,2.4399238193784e-13
1073,2.4340919881359e-13
1074,2.4220350373543e-13
1075,2.4097600104071e-13
1076,2.4052532801359e-13
1077,2.3989012365036e-13
