tempo,potencia
432,1.7880530265641e-09
433,1.7866803436057e-09
434,1.7723934920559e-09
435,1.7710385000509e-09
436,1.7569354099217e-09
437,1.7555978113806e-09
438,1.7416753984111e-09
439,1.7403549019575e-09
440,1.7266101451484e-09
441,1.7253064653714e-09
442,1.7117364054657e-09
443,1.710449262777e-09
444,1.6970510007816e-09
445,1.6957801212765e-09
446,1.6825508170236e-09
447,1.6812959323453e-09
448,1.6682328030937e-09
449,1.666993650302e-09
450,1.6540939693757e-09
451,1.6528702908182e-09
452,1.6401313862818e-09
453,1.6389229294696e-09
454,1.6263421828393e-09
455,1.6251487003257e-09
456,1.6127235453147e-09
457,1.6115447945768e-09
458,1.5992727158748e-09
459,1.5981084591983e-09
460,1.5859869912829e-09
461,1.5848369956508e-09
462,1.5728637216301e-09
463,1.5717277586135e-09
464,1.5599003091005e-09
465,1.5587781547522e-09
466,1.5470942067682e-09
467,1.5459856415199e-09
468,1.5344429174263e-09
469,1.5333477259875e-09
470,1.5219439924468e-09
471,1.5208619637074e-09
472,1.5095950306703e-09
473,1.508525957605e-09
474,1.4973936773242e-09
475,1.4963373568993e-09
476,1.4853376229694e-09
477,1.4842938560528e-09
478,1.4734246024744e-09
479,1.4723931937472e-09
480,1.4616523940154e-09
481,1.4606331518862e-09
482,1.4500188181027e-09
483,1.4490115546237e-09
484,1.438521736632e-09
485,1.4375262674174e-09
486,1.4271590519592e-09
487,1.4261751961061e-09
488,1.4159287060001e-09
489,1.414956286011e-09
490,1.404828679352e-09
491,1.4038675210592e-09
492,1.3938569904381e-09
493,1.3929069229303e-09
494,1.3830116946731e-09
495,1.3820725502234e-09
496,1.3722908836505e-09
497,1.3713624976471e-09
498,1.3616926843494e-09
499,1.3607748952269e-09
500,1.351215258362e-09
501,1.3503079075354e-09
502,1.3408568011401e-09
503,1.3399597329397e-09
504,1.3306155412601e-09
505,1.3297286028686e-09
506,1.3204897397066e-09
507,1.3196127810975e-09
508,1.310477689174e-09
509,1.3096105630512e-09
510,1.3005777133841e-09
511,1.2997202751237e-09
512,1.2907881664221e-09
513,1.2899402740153e-09
514,1.281107432088e-09
515,1.2802689460847e-09
516,1.2715339232635e-09
517,1.2707047067188e-09
518,1.2620660812955e-09
519,1.2612459997159e-09
520,1.2527023753933e-09
521,1.2518912966854e-09
522,1.2434413020417e-09
523,1.2426390964614e-09
524,1.2342813844268e-09
525,1.2334879245302e-09
526,1.225221171877e-09
527,1.2244363324722e-09
528,1.2162592393168e-09
529,1.2154828974168e-09
530,1.2073941867336e-09
531,1.2066262215105e-09
532,1.1986246386572e-09
533,1.1978649313977e-09
534,1.1899492436523e-09
535,1.1891976777137e-09
536,1.1813666738222e-09
537,1.1806231345901e-09
538,1.1728756243251e-09
539,1.1721399991711e-09
540,1.1644748129007e-09
541,1.1637469911425e-09
542,1.1561629794092e-09
543,1.1554428522705e-09
544,1.1479388853802e-09
545,1.147226345952e-09
546,1.1398013135727e-09
547,1.1390962567751e-09
548,1.1317490675446e-09
549,1.1310513900907e-09
550,1.1237809712334e-09
551,1.1230905715922e-09
552,1.1158958685455e-09
553,1.1152126469071e-09
554,1.1080926229556e-09
555,1.1074164811965e-09
556,1.1003701171151e-09
557,1.0997009587648e-09
558,1.0927272524696e-09
559,1.0920649826773e-09
560,1.0851629488851e-09
561,1.0845074743879e-09
562,1.0776761442828e-09
