tempo,potencia
220,3.5393345979041e-09
221,3.4983831631043e-09
222,3.0871368259509e-09
223,3.0495539281294e-09
224,2.6730003201332e-09
225,2.638671288683e-09
226,2.2955812621197e-09
227,2.2643863353596e-09
228,1.953483939755e-09
229,1.9252994896638e-09
230,1.6452741780675e-09
231,1.6199738170632e-09
232,1.3694914495111e-09
233,1.3469470255752e-09
234,1.1246597367652e-09
235,1.1047422234182e-09
236,9.0929722313775e-10
237,8.9187751081895e-10
238,7.2192488611814e-10
239,7.0687448155712e-10
240,5.6107406920413e-10
241,5.4826570929143e-10
242,4.2529310593469e-10
243,4.1460129243415e-10
244,3.1315306819566e-10
245,3.04454529497e-10
246,2.2325270855302e-10
247,2.1642679440082e-10
248,1.542226636333e-10
249,1.4915167854304e-10
250,1.0472898257969e-10
251,1.0129846337099e-10
252,7.3476041410164e-11
253,7.1574983996974e-11
254,5.9208900783985e-11
255,5.8729941077233e-11
256,6.0715161295493e-11
257,6.1554714771054e-11
258,7.6826367010743e-11
259,7.8884731201542e-11
260,1.0641900459124e-10
261,1.0960042847174e-10
262,1.4841514203179e-10
263,1.5262786597566e-10
264,2.0178274781759e-10
265,2.0693901753907e-10
266,2.6553572818383e-10
267,2.7155178579412e-10
268,3.3873371716836e-10
269,3.4552977224538e-10
270,4.2048165129188e-10
271,4.2798183459216e-10
272,5.0992915798255e-10
273,5.1806146022524e-10
274,6.0626978429447e-10
275,6.1496598219337e-10
276,7.0874009005622e-10
277,7.179356616188e-10
278,8.1661862731652e-10
279,8.262526581883e-10
280,9.2922482583584e-10
281,9.3923990833383e-10
282,1.0459178024033e-09
283,1.0562599286905e-09
284,1.1660951099254e-09
285,1.1767135606348e-09
286,1.2891914405372e-09
287,1.3000386700126e-09
288,1.4146772954305e-09
289,1.4257088146172e-09
290,1.5420576326397e-09
291,1.5532318905501e-09
292,1.6708705027285e-09
293,1.6821487672712e-09
294,1.8006856810837e-09
295,1.8120319199866e-09
296,1.9311033044472e-09
297,1.9424840668655e-09
298,2.0617525182911e-09
299,2.0731368176502e-09
300,2.1922901407443e-09
301,2.2036493392625e-09
302,2.3223993479371e-09
303,2.3337070432218e-09
304,2.4517883849075e-09
305,2.463020298956e-09
306,2.5801893055087e-09
307,2.5913231763718e-09
308,2.707356744191e-09
309,2.7183722205333e-09
310,2.833066721949e-09
311,2.8439452606897e-09
312,2.9571154882919e-09
313,2.9678402554393e-09
314,3.0793184006175e-09
315,3.0898741754325e-09
316,3.1995088420121e-09
317,3.2098819245461e-09
318,3.3175371781826e-09
319,3.327715300254e-09
320,3.4332697538811e-09
321,3.4432419934987e-09
322,3.5465879289799e-09
323,3.5563446282241e-09
324,3.6573871540756e-09
325,3.6669198404114e-09
326,3.765576085372e-09
327,3.774877396364e-09
328,3.8710757383409e-09
329,3.8801393497218e-09
330,3.973818679596e-09
331,3.9826392366352e-09
332,4.0737482562508e-09
333,4.0823213083447e-09
334,4.1708178619263e-09
335,4.1791398003496e-09
336,4.2649902385287e-09
337,4.2730582372522e-09
338,4.3562368128115e-09
339,4.3640487723029e-09
340,4.4445370666976e-09
341,4.4520915606178e-09
342,4.529877940309e-09
343,4.5371741650024e-09
344,4.6122532665948e-09
345,4.619290993283e-09
346,4.6916632364573e-09
347,4.698442766042e-09
348,4.7681138932483e-09
349,4.7746360136108e-09
350,4.8416166554966e-09
351,4.8478826012065e-09
352,4.9121878667554e-09
353,4.9181992810994e-09
354,4.9798483714407e-09
355,4.9856072706456e-09
356,5.0446231155583e-09
357,5.0501318551496e-09
358,5.1065407712347e-09
359,5.1118020144061e-09
360,5.1656333839779e-09
361,5.1706500718964e-09
362,5.2219360416245e-09
363,5.2267113655747e-09
364,5.2754865639574e-09
365,5.280023939242e-09
366,5.326325211996e-09
367,5.3306282535026e-09
368,5.3744944160021e-09
369,5.3785669153565e-09
370,5.4200385212619e-09
371,5.4238844254903e-09
372,5.4630035507454e-09
373,5.466626942358e-09
374,5.5034369837757e-09
375,5.5068420622145e-09
376,5.5413875498549e-09
377,5.5445786142154e-09
378,5.5769050368609e-09
379,5.579886469835e-09
380,5.6100401128111e-09
381,5.6128163657749e-09
382,5.6408441604846e-09
383,5.6434197396684e-09
384,5.6693691241503e-09
385,5.671748577838e-09
386,5.6956673677462e-09
387,5.6978552744327e-09
388,5.719791543849e-09
389,5.7217925013168e-09
390,5.7417944728043e-09
391,5.7436130880492e-09
392,5.7617290314325e-09
393,5.7633699114021e-09
394,5.7796480507374e-09
395,5.7811157938242e-09
396,5.7956042220778e-09
397,5.7969034103272e-09
398,5.8096500112938e-09
399,5.8107852032836e-09
400,5.8218375802935e-09
401,5.8228133046347e-09
402,5.8322187156402e-09
403,5.8330394650751e-09
404,5.840844763696e-09
405,5.84151498974e-09
406,5.8477665719141e-09
407,5.8482906800203e-09
408,5.8530344358687e-09
409,5.8534167810691e-09
410,5.856698051665e-09
411,5.8569429346685e-09
412,5.8588064733626e-09
413,5.8589181370696e-09
414,5.8594080750801e-09
415,5.8593907014929e-09
416,5.8585505174692e-09
417,5.8584082249659e-09
418,5.8562807182529e-09
419,5.8560175592052e-09
420,5.8526448265483e-09
421,5.8522647852525e-09
422,5.8476882007076e-09
423,5.8471951916113e-09
424,5.8414553894242e-09
425,5.8408532556292e-09
426,5.8339901158688e-09
427,5.8332826278828e-09
428,5.8253352646355e-09
429,5.8245261193615e-09
430,5.8155328712828e-09
431,5.8146256912233e-09
432,5.8046241142753e-09
433,5.8036224469383e-09
434,5.7926493091417e-09
435,5.7915566266307e-09
436,5.7796479046729e-09
437,5.7784676034472e-09
438,5.7656584809989e-09
439,5.7643938817878e-09
440,5.7507187493894e-09
441,5.7493730972536e-09
442,5.7348655536349e-09
443,5.7334420181575e-09
444,5.7181348728755e-09
445,5.7166365484711e-09
446,5.700561825748e-09
447,5.6989917320839e-09
448,5.6821806757374e-09
449,5.680541758253e-09
450,5.6630248376172e-09
451,5.6613199681341e-09
452,5.6431268848826e-09
453,5.6413588622933e-09
454,5.6225185580708e-09
455,5.6206901091065e-09
456,5.6012307738904e-09
457,5.5993445539489e-09
458,5.5792936350634e-09
459,5.5773522291006e-09
460,5.5567364408132e-09
461,5.5547423642829e-09
462,5.533587697918e-09
463,5.5315433977609e-09
464,5.5098751322655e-09
465,5.5077829879371e-09
466,5.4856257008462e-09
467,5.4834880253808e-09
468,5.4608656041244e-09
469,5.4586846452304e-09
470,5.4356202987384e-09
471,5.4333982399162e-09
472,5.4099145104711e-09
473,5.4076534721577e-09
474,5.3837722474547e-09
475,5.3814742881822e-09
476,5.3572168135573e-09
477,5.3548839311268e-09
478,5.3302708219186e-09
479,5.3279049545864e-09
480,5.3029562085952e-09
481,5.3005592362642e-09
482,5.2752942462811e-09
483,5.2728679917009e-09
484,5.2473055580748e-09
485,5.2448517880423e-09
486,5.2190101312643e-09
487,5.2165305578233e-09
488,5.1904273311002e-09
489,5.1879236127421e-09
490,5.1615759145392e-09
491,5.1590496573974e-09
492,5.1324740439319e-09
493,5.1299268029715e-09
494,5.1031393006353e-09
495,5.1005725808352e-09
496,5.0735886985354e-09
497,5.071003956062e-09
498,5.043838697459e-09
499,5.0412373408286e-09
500,5.0139052164639e-09
501,5.0112886076955e-09
502,4.9838036469913e-09
503,4.981173102745e-09
504,4.9535488658717e-09
505,4.9509056585753e-09
506,4.9231552481697e-09
507,4.9205006071293e-09
508,4.892636679862e-09
509,4.8899717923591e-09
510,4.8620065703381e-09
511,4.8593325827111e-09
512,4.8312778647176e-09
513,4.8285958834242e-09
514,4.8004630559761e-09
515,4.7977741486423e-09
516,4.7695741968764e-09
517,4.7668793933266e-09
518,4.738622911699e-09
519,4.735923204968e-09
520,4.7076204077678e-09
521,4.7049167550963e-09
522,4.6765774867692e-09
523,4.6738708105786e-09
524,4.6455045558598e-09
525,4.6427957447119e-09
526,4.6144116385635e-09
527,4.6117015480989e-09
528,4.583308385454e-09
529,4.5805978393128e-09
530,4.5522040846233e-09
531,4.5494938753484e-09
532,4.5211076719355e-09
533,4.5183985618545e-09
534,4.4900277410655e-09
535,4.4873204631559e-09
536,4.4589725533229e-09
537,4.4562678120579e-09
538,4.4279500472623e-09
539,4.425248519438e-09
540,4.396967848081e-09
541,4.3942701836261e-09
542,4.3660332768044e-09
543,4.3633400995696e-09
544,4.3351533592621e-09
545,4.3324652677925e-09
546,4.3043348348554e-09
547,4.3016524031457e-09
548,4.2735841651189e-09
549,4.2709079433486e-09
550,4.242907542078e-09
551,4.2402380573311e-09
552,4.2123108964051e-09
553,4.2096486533703e-09
554,4.1817999053764e-09
555,4.1791453870321e-09
556,4.1513800006326e-09
557,4.1487336689132e-09
558,4.1210563757463e-09
559,4.1184186721931e-09
560,4.0908339935984e-09
561,4.0882053399936e-09
562,4.060717593567e-09
563,4.0580983925505e-09
564,4.0307116985322e-09
565,4.0281023342038e-09
566,4.0008206216984e-09
567,3.9982214602044e-09
568,3.9710484732396e-09
569,3.9684598633429e-09
570,3.941399166769e-09
571,3.9388214404046e-09
572,3.9118764256369e-09
573,3.9093098984528e-09
574,3.8824837890606e-09
575,3.8799287609444e-09
576,3.8532246180884e-09
577,3.8506813736792e-09
578,3.8241021014031e-09
579,3.8215709105892e-09
580,3.7951192609653e-09
581,3.7926003793693e-09
582,3.7662789575032e-09
583,3.7637726269525e-09
584,3.7375838958493e-09
585,3.7350903448343e-09
586,3.7090366301292e-09
587,3.7065560742486e-09
588,3.6806395688053e-09
589,3.6781722111988e-09
590,3.6523949795778e-09
591,3.6499410113465e-09
592,3.6243049941479e-09
593,3.6218645947627e-09
594,3.5963716128436e-09
595,3.593944950543e-09
596,3.568596709116e-09
597,3.5661839412901e-09
598,3.5409820339036e-09
599,3.5385833074692e-09
600,3.5135292198713e-09
601,3.5111446716363e-09
602,3.4862397855273e-09
603,3.4838695425422e-09
604,3.4591151392184e-09
605,3.4567593191197e-09
606,3.4321565830088e-09
607,3.4298152943515e-09
608,3.4053653164451e-09
609,3.4030386590251e-09
610,3.3787424402085e-09
611,3.3764305053761e-09
612,3.3522889596608e-09
613,3.3499918306246e-09
614,3.3260057882819e-09
615,3.3237235404028e-09
616,3.2998937510067e-09
617,3.2976264520849e-09
618,3.2739535874598e-09
619,3.2717012980111e-09
620,3.2481859550938e-09
621,3.2459487286196e-09
622,3.222591432232e-09
623,3.2203693154782e-09
624,3.1971705210173e-09
625,3.1949635542291e-09
626,3.1719236502737e-09
627,3.1697318674396e-09
628,3.1468511782771e-09
629,3.1446746073662e-09
630,3.1219533954425e-09
631,3.1197920586349e-09
632,3.0972305269279e-09
633,3.0950844408383e-09
634,3.0726827351565e-09
635,3.0705519110492e-09
636,3.0483101222622e-09
637,3.0461945662609e-09
638,3.0241127324564e-09
639,3.0220124457475e-09
640,3.0000905543224e-09
641,2.9980055333514e-09
642,2.976243523037e-09
643,2.9741737596979e-09
644,2.9525715225217e-09
645,2.9505170043409e-09
646,2.9290743875254e-09
647,2.9270350978427e-09
648,2.9057519056422e-09
649,2.9037278237803e-09
650,2.8826038192633e-09
651,2.8805949206967e-09
652,2.8596298274676e-09
653,2.8576360839838e-09
654,2.8368295878492e-09
655,2.8348509677058e-09
656,2.8142027182903e-09
657,2.812239186366e-09
658,2.7917487986724e-09
659,2.7898003166134e-09
660,2.7694673725325e-09
661,2.7675338988956e-09
662,2.7473579486688e-09
663,2.7454394390568e-09
664,2.7254200026898e-09
665,2.7235164098856e-09
666,2.7036529785149e-09
667,2.7017642526091e-09
668,2.6820562898229e-09
669,2.6801823783381e-09
670,2.6606293214571e-09
671,2.6587701694683e-09
672,2.6393714307799e-09
673,2.6375269810292e-09
674,2.6182819489819e-09
675,2.6164521419933e-09
676,2.5973601823512e-09
677,2.5955449565353e-09
678,2.5766054134972e-09
679,2.574804705258e-09
680,2.5560169025307e-09
681,2.5542306463679e-09
682,2.5355938882104e-09
683,2.5338220168146e-09
684,2.5153355890462e-09
685,2.5135780333942e-09
686,2.4952412043638e-09
687,2.4934978938111e-09
688,2.4753099153368e-09
689,2.4735807777037e-09
690,2.4555408859793e-09
691,2.4538258476381e-09
692,2.435933264109e-09
693,2.4342322500629e-09
694,2.4164861822694e-09
695,2.4147991162355e-09
696,2.3971987586303e-09
697,2.3955255631132e-09
698,2.3780700978452e-09
699,2.3764106942127e-09
700,2.3590992918887e-09
701,2.3574536004411e-09
702,2.3402854208587e-09
703,2.3386533608987e-09
704,2.3216275537498e-09
705,2.3200090436486e-09
706,2.3031247492044e-09
707,2.301519706465e-09
708,2.284776056229e-09
709,2.2831843975487e-09
710,2.2665805148926e-09
711,2.2650021562221e-09
712,2.2485371569949e-09
713,2.2469720135949e-09
714,2.230645006712e-09
715,2.2290929932082e-09
716,2.2129030812178e-09
717,2.2113641116553e-09
718,2.1953103912833e-09
719,2.1937843791761e-09
720,2.1778659418539e-09
721,2.1763528002345e-09
722,2.1605687326028e-09
723,2.1590683740714e-09
724,2.1434177584685e-09
725,2.1419300952369e-09
726,2.1264120101679e-09
727,2.1249369541027e-09
728,2.1095504746915e-09
729,2.1080879373576e-09
730,2.0928321357789e-09
731,2.0913820284809e-09
732,2.0762559743786e-09
733,2.074818208199e-09
734,2.0598209690877e-09
735,2.0583954549232e-09
736,2.043526096575e-09
737,2.0421127451744e-09
738,2.0273703319877e-09
739,2.0259690539863e-09
740,2.0113526493428e-09
741,2.0099633552949e-09
742,1.9954720219024e-09
743,1.9940946223133e-09
744,1.9797274225325e-09
745,1.9783618278907e-09
746,1.9641178240518e-09
747,1.9627639448569e-09
748,1.9486421995605e-09
749,1.9472999463521e-09
750,1.9332995227606e-09
751,1.9319688061452e-09
752,1.9180887682596e-09
753,1.9167694989368e-09
754,1.9030089118642e-09
755,1.9017010006516e-09
756,1.8880589308597e-09
757,1.8867622887164e-09
758,1.8732378042783e-09
759,1.8719523423277e-09
760,1.8585445131553e-09
761,1.857270142708e-09
762,1.8439780407767e-09
763,1.8427146733496e-09
764,1.8295373729115e-09
765,1.8282849202498e-09
766,1.8152214980388e-09
767,1.813979872133e-09
768,1.8010294075599e-09
769,1.7997985206659e-09
770,1.7869600960052e-09
771,1.78573986066e-09
772,1.7730125612282e-09
773,1.771802890269e-09
774,1.7591858045933e-09
775,1.7579866111698e-09
776,1.7454788311516e-09
777,1.7442900287437e-09
778,1.7318906498113e-09
779,1.7307121522435e-09
780,1.7184202734992e-09
781,1.717251994952e-09
782,1.7050667193124e-09
783,1.7039085743375e-09
784,1.6918290086646e-09
785,1.6906809121974e-09
786,1.6787061674246e-09
787,1.6775680347938e-09
788,1.6656972260472e-09
789,1.664568972987e-09
790,1.6528012196957e-09
791,1.6516827623573e-09
792,1.6400171883628e-09
793,1.6389084433232e-09
794,1.627344176979e-09
795,1.6262450612497e-09
796,1.6147812355183e-09
797,1.6136916665558e-09
798,1.6023274190977e-09
799,1.6012473148115e-09
800,1.5899817880712e-09
801,1.5889110668304e-09
802,1.5777434081148e-09
803,1.5766819887577e-09
804,1.5656113503125e-09
805,1.5645591521509e-09
806,1.5535846912318e-09
807,1.5525416340593e-09
808,1.5416625129955e-09
809,1.5406285170931e-09
810,1.5298439033498e-09
811,1.5288188894914e-09
812,1.5181279557278e-09
813,1.5171118451865e-09
814,1.506513769308e-09
815,1.505506483859e-09
816,1.4950004490662e-09
817,1.4940019109938e-09
818,1.4835871058294e-09
819,1.4825972379284e-09
820,1.4722728563179e-09
821,1.4712915818997e-09
822,1.4610568231913e-09
823,1.4600840660864e-09
824,1.4499381350834e-09
825,1.4489738196447e-09
826,1.4389159266403e-09
827,1.4379599777456e-09
828,1.4279893385496e-09
829,1.427041681606e-09
830,1.4171575175708e-09
831,1.4162180785138e-09
832,1.4064196165586e-09
833,1.4054883218575e-09
834,1.3957747944856e-09
835,1.394851571143e-09
836,1.3852222164628e-09
837,1.3843069920174e-09
838,1.3747610537534e-09
839,1.3738537562802e-09
840,1.3643904837891e-09
841,1.3634910419009e-09
842,1.3541096901782e-09
843,1.3532180330275e-09
844,1.343917862717e-09
845,1.3430339199962e-09
846,1.3338141973954e-09
847,1.332937899335e-09
848,1.3237978963985e-09
849,1.32292917377e-09
850,1.3138681681107e-09
851,1.3130069522261e-09
852,1.3040242271148e-09
853,1.3031704498253e-09
854,1.2942652941879e-09
855,1.2934188878853e-09
856,1.2845905962993e-09
857,1.2837514939142e-09
858,1.2749993666029e-09
859,1.2741675016042e-09
860,1.2654908444285e-09
861,1.2646661508234e-09
862,1.2560642752733e-09
863,1.2552466876055e-09
864,1.2467189107906e-09
865,1.2459083641392e-09
866,1.2374540087743e-09
867,1.2366504387544e-09
868,1.2282688331472e-09
869,1.2274721759062e-09
870,1.2191626539451e-09
871,1.2183728461613e-09
872,1.210134747296e-09
873,1.2093517261795e-09
874,1.2011843954061e-09
875,1.2004080986949e-09
876,1.1923108865364e-09
877,1.1915412524951e-09
878,1.1835135149838e-09
879,1.1827504824022e-09
880,1.1747915810574e-09
881,1.1740350892477e-09
882,1.1661443910565e-09
883,1.1653943798523e-09
884,1.1575712572452e-09
885,1.1568276669982e-09
886,1.1490714978286e-09
887,1.1483342694069e-09
888,1.1406444369241e-09
889,1.1399135117107e-09
890,1.1322894045379e-09
891,1.1315647244264e-09
892,1.124005736533e-09
893,1.1232872439275e-09
894,1.1157927746051e-09
895,1.1150804124142e-09
896,1.1076498662476e-09
897,1.1069435778859e-09
898,1.0995763647272e-09
899,1.0988760941101e-09
900,1.0915716290484e-09
901,1.0908773205901e-09
902,1.0836350239254e-09
903,1.0829466225355e-09
904,1.0757659197476e-09
905,1.0750833708294e-09
906,1.0679636925482e-09
907,1.067286941995e-09
908,1.0602277239712e-09
909,1.0595567181636e-09
910,1.0525574012374e-09
911,1.05189208704e-09
912,1.0449521171095e-09
913,1.0442924418689e-09
914,1.0374112698592e-09
915,1.0367571814002e-09
916,1.029934263231e-09
917,1.029285709853e-09
918,1.0225205064075e-09
919,1.021877436883e-09
920,1.0151694139731e-09
921,1.0145317775431e-09
922,1.0078804058793e-09
923,1.0072481522506e-09
924,1.0006529074067e-09
925,1.0000259867495e-09
926,9.9348634912986e-10
927,9.9286471207324e-10
928,9.8638016687961e-10
929,9.8576376450898e-10
930,9.7933380170633e-10
931,9.7872258556073e-10
932,9.7234669984354e-10
933,9.717406219113e-10
934,9.6541831266921e-10
935,9.6481732538562e-10
936,9.5854809666847e-10
937,9.5795215291181e-10
938,9.5173551339658e-10
939,9.5114456648532e-10
940,9.4498002944094e-10
941,9.4439403312986e-10
942,9.3828111638212e-10
943,9.3770002485982e-10
944,9.3163825075733e-10
945,9.3106201864219e-10
946,9.2505091402087e-10
947,9.2447949635789e-10
948,9.1851859250738e-10
949,9.1795194476518e-10
950,9.120407773925e-10
951,9.1147885545975e-10
952,9.0561696465564e-10
953,9.0505972483793e-10
954,8.9924665504025e-10
955,8.9869405405651e-10
956,8.9292935401745e-10
957,8.9238134899658e-10
958,8.8666457174668e-10
959,8.8612112022424e-10
960,8.8045182303744e-10
961,8.7991288295243e-10
962,8.7429062731168e-10
963,8.7375615700302e-10
964,8.6818050856442e-10
965,8.6765046676912e-10
966,8.6212099532851e-10
967,8.6159534117545e-10
968,8.5611162063365e-10
969,8.5559031364203e-10
970,8.5015192196939e-10
971,8.4963492204638e-10
972,8.4424144124831e-10
973,8.4372870868341e-10
974,8.3837972476701e-10
975,8.3787122023048e-10
976,8.3256632316969e-10
977,8.3206200770918e-10
978,8.2680079140893e-10
979,8.263006264459e-10
980,8.2108268871143e-10
981,8.205866360368e-10
982,8.1541157853619e-10
983,8.1491960030931e-10
984,8.0978702854213e-10
985,8.0929908728584e-10
986,8.0420861054772e-10
987,8.0372466914567e-10
988,7.9867590049625e-10
989,7.9819592219003e-10
990,7.9318847841799e-10
991,7.9271242680334e-10
992,7.8774592839409e-10
993,7.8727376741838e-10
994,7.823478385205e-10
995,7.8187953247869e-10
996,7.7699380087162e-10
997,7.7652931440402e-10
998,7.7168341146447e-10
999,7.7122270955296e-10
1000,7.6641627022215e-10
1001,7.6595931818818e-10
1002,7.611919809399e-10
1003,7.6073874443957e-10
1004,7.5601015124821e-10
1005,7.5556059627051e-10
1006,7.5087039257772e-10
1007,7.5042448544157e-10
1008,7.457723201257e-10
1009,7.453300274758e-10
1010,7.4071555281966e-10
1011,7.4027684162479e-10
1012,7.3569971328293e-10
1013,7.3526455083207e-10
1014,7.3072442780143e-10
1015,7.3029278170107e-10
1016,7.2578932628871e-10
1017,7.2536116445976e-10
1018,7.2089404225135e-10
1019,7.2046933292648e-10
1020,7.1603821275673e-10
1021,7.1561692447754e-10
1022,7.1122147839903e-10
1023,7.108035800118e-10
1024,7.0644348326478e-10
1025,7.0602894391975e-10
1026,7.0170387490159e-10
1027,7.0129266404805e-10
1028,6.9700230428427e-10
1029,6.965943916694e-10
1030,6.923384257821e-10
1031,6.9193378144682e-10
1032,6.8771189712745e-10
1033,6.8731049140479e-10
1034,6.831223793827e-10
1035,6.8272418289346e-10
1036,6.7856953690882e-10
1037,6.781745205605e-10
1038,6.7405303733337e-10
1039,6.7366117231671e-10
1040,6.6957255151992e-10
1041,6.6918380930558e-10
1042,6.6512775353581e-10
1043,6.6474210587278e-10
1044,6.607183206217e-10
1045,6.6033573953336e-10
1046,6.5634393316091e-10
1047,6.5596439094325e-10
1048,6.5200427464848e-10
1049,6.5162774386792e-10
1050,6.4769903166203e-10
1051,6.473254851511e-10
1052,6.4342789383074e-10
1053,6.4305730468701e-10
1054,6.3919055380561e-10
1055,6.3882289538889e-10
1056,6.3498670723081e-10
1057,6.3462195315955e-10
1058,6.3081605271323e-10
1059,6.3045417686391e-10
1060,6.2667829179493e-10
1061,6.2631926829697e-10
1062,6.2257312892311e-10
1063,6.2221693215817e-10
1064,6.1850027142149e-10
1065,6.1814687602136e-10
1066,6.1445942946306e-10
1067,6.1410881030569e-10
1068,6.1045031604143e-10
1069,6.1010244824961e-10
1070,6.064726469425e-10
1071,6.0612750588056e-10
1072,6.0252614071779e-10
1073,6.0218370199097e-10
1074,5.9861051865693e-10
1075,5.9827075810595e-10
1076,5.9472550475946e-10
