tempo,potencia
107,7.4671757358025e-09
108,7.3560095765805e-09
109,7.3433779904932e-09
110,7.1917009722481e-09
111,7.17547343187e-09
112,6.9889719396023e-09
113,6.9696907698978e-09
114,6.7539963632793e-09
115,6.7321922386647e-09
116,6.492756501892e-09
117,6.4689378709369e-09
118,6.2109351972694e-09
119,6.185580251081e-09
120,5.9138358738804e-09
121,5.8873867863516e-09
122,5.6063271083489e-09
123,5.5791862600777e-09
124,5.2928084380989e-09
125,5.2653363335e-09
126,4.9771941118783e-09
127,4.9497087076205e-09
128,4.6629116276237e-09
129,4.6356888070118e-09
130,4.352912123369e-09
131,4.3261870732929e-09
132,4.0496899576395e-09
133,4.0236592298283e-09
134,3.7553091146555e-09
135,3.7301331798418e-09
136,3.4714343787706e-09
137,3.447240509225e-09
138,3.199365528083e-09
139,3.1762508700944e-09
140,2.9400730889103e-09
141,2.9181078113177e-09
142,2.6942344637792e-09
143,2.6734648911095e-09
144,2.4622694913058e-09
145,2.4427211502145e-09
146,2.2443747145038e-09
147,2.2260552398617e-09
148,2.0405558239512e-09
149,2.0234576861624e-09
150,1.8506579044108e-09
151,1.8347609324045e-09
152,1.6743932493423e-09
153,1.6596669343066e-09
154,1.5113666192696e-09
155,1.4977721928853e-09
156,1.3610979095209e-09
157,1.3485901972516e-09
158,1.2230422629696e-09
159,1.2115713182676e-09
160,1.0966077166049e-09
161,1.0861202457927e-09
162,9.8117050952952e-10
163,9.7161109990804e-10
164,8.7608820663326e-10
165,8.674003721646e-10
166,7.8071080885841e-10
167,7.7283786882902e-10
168,6.9439002956493e-10
169,6.8727583606483e-10
170,6.1648691870324e-10
171,6.1007644867379e-10
172,5.4637801377775e-10
173,5.4061784097883e-10
174,4.8346019016303e-10
175,4.7829885168767e-10
176,4.2715437428173e-10
177,4.2254264537998e-10
178,3.769082723078e-10
179,3.7279936226697e-10
180,3.3219825513708e-10
181,3.2854793589547e-10
182,2.9253052791692e-10
183,2.8929720599735e-10
184,2.5744169988354e-10
185,2.5458644114372e-10
186,2.2649885795088e-10
187,2.2398537359605e-10
188,1.9929923566927e-10
189,1.9709383696995e-10
190,1.7546955799602e-10
191,1.735410862193e-10
192,1.5466513190593e-10
193,1.5298486909082e-10
194,1.365687432819e-10
195,1.3511030870518e-10
196,1.2088941179204e-10
197,1.196286482405e-10
198,1.0736104758071e-10
199,1.0627590090535e-10
200,9.5741046555103e-11
201,9.481144140574e-11
202,8.5808854799736e-11
203,8.5016568928157e-11
204,7.7364527152761e-11
205,7.6693066230027e-11
206,7.0227300176369e-11
207,6.9661774681137e-11
208,6.423419559133e-11
209,6.3761200991716e-11
210,5.9238666666971e-11
211,5.8846167833073e-11
212,5.5109297002381e-11
213,5.4786517542554e-11
214,5.1728558548825e-11
215,5.1465875558205e-11
216,4.8991633553288e-11
217,4.8780478092249e-11
218,4.6805303299278e-11
219,4.6638066777652e-11
220,4.50869050378e-11
221,4.4956851565597e-11
222,4.3763357296555e-11
223,4.3664541968674e-11
224,4.2770252790749e-11
225,4.2697445799323e-11
226,4.2051017400361e-11
227,4.1999633810976e-11
228,4.1556133095296e-11
229,4.1522168079984e-11
230,4.1242422254763e-11
231,4.1222391542866e-11
232,4.1072390516236e-11
233,4.1063275802327e-11
234,4.1013625081788e-11
235,4.1012824116038e-11
236,4.1038245286952e-11
237,4.1043526366127e-11
238,4.1122402184137e-11
239,4.1131862759615e-11
240,4.1245823895082e-11
241,4.1257853016725e-11
242,4.1391403533663e-11
243,4.1404647854212e-11
244,4.1544826581437e-11
245,4.1558159654537e-11
246,4.1694234705624e-11
247,4.1706729320931e-11
248,4.182992313555e-11
249,4.1840826446024e-11
250,4.1944068853321e-11
251,4.1952780062571e-11
252,4.2030487002999e-11
253,4.2036537393634e-11
254,4.2084413075428e-11
255,4.2087448172939e-11
256,4.2102308580893e-11
257,4.2102072260953e-11
258,4.208168807533e-11
259,4.2078008435789e-11
260,4.2020965556931e-11
261,4.2013742388639e-11
262,4.1919318396487e-11
263,4.1908512099792e-11
264,4.1776567106101e-11
265,4.1762188911611e-11
266,4.1593069385423e-11
267,4.1575172749323e-11
268,4.1369627012954e-11
269,4.1348300067768e-11
270,4.1107404270324e-11
271,4.1082763222389e-11
272,4.0807856701416e-11
273,4.0780040075646e-11
274,4.0472669113875e-11
275,4.044183275556e-11
276,4.0103701829803e-11
277,4.0070014581223e-11
278,3.970294428391e-11
279,3.9666584261372e-11
280,3.9272475152464e-11
281,3.9233626556365e-11
282,3.8814428274626e-11
283,3.8773278671725e-11
284,3.8330963699807e-11
285,3.8287701722809e-11
286,3.782424326077e-11
287,3.777905667595e-11
288,3.7296410132782e-11
289,3.724948423115e-11
290,3.6749571894261e-11
291,3.6701088166702e-11
292,3.6185786654888e-11
293,3.6135921715518e-11
294,3.5607051862833e-11
295,3.5555976588819e-11
296,3.5015295444435e-11
297,3.4963174303956e-11
298,3.4412368967355e-11
299,3.4359359510383e-11
300,3.3800042552324e-11
301,3.3746295041771e-11
302,3.318000128937e-11
303,3.3125658452757e-11
304,3.2553842942303e-11
305,3.2499039826265e-11
306,3.1923076750066e-11
307,3.1867940662122e-11
308,3.1289123156218e-11
309,3.1233773680128e-11
310,3.0653314317812e-11
311,3.0597863390402e-11
312,3.0016895263113e-11
313,2.9961447302012e-11
314,2.938102558373e-11
315,2.9325677656746e-11
316,2.8746781561144e-11
317,2.8691623589168e-11
318,2.8115158640529e-11
319,2.806027362699e-11
320,2.7487074176193e-11
321,2.7432538456935e-11
322,2.6863370383168e-11
323,2.6809253891489e-11
324,2.6244817438523e-11
325,2.6191183980876e-11
326,2.5632116683954e-11
327,2.5579024222396e-11
328,2.5025903888322e-11
329,2.4973404826448e-11
330,2.442675253498e-11
331,2.4374894004558e-11
332,2.3835177104357e-11
333,2.3784001250278e-11
334,2.3251636326973e-11
335,2.3201180588639e-11
336,2.2676536386363e-11
337,2.262683377381e-11
338,2.2110234055052e-11
339,2.2061313418595e-11
340,2.1553039750021e-11
341,2.1504926042328e-11
342,2.1005220496854e-11
343,2.0957935026599e-11
344,2.046700279417e-11
345,2.042056347072e-11
346,1.9938575372136e-11
347,1.9892996940746e-11
348,1.9420091840589e-11
349,1.9375386107819e-11
350,1.8911673223858e-11
351,1.8867849273045e-11
352,1.8413410380732e-11
353,1.8370474777388e-11
354,1.7925366309086e-11
355,1.7883323296284e-11
356,1.7447578335657e-11
357,1.7406430019434e-11
358,1.6980060192244e-11
359,1.6939806717206e-11
360,1.6522803980202e-11
361,1.6483443695501e-11
362,1.6075782025723e-11
363,1.6037311641638e-11
364,1.5638948628722e-11
365,1.5601363364126e-11
366,1.5212241708552e-11
367,1.5175535429541e-11
368,1.479558435001e-11
369,1.4759749700029e-11
370,1.4388886253254e-11
371,1.4353914775004e-11
372,1.3992045091453e-11
373,1.3957927340964e-11
374,1.3604947779993e-11
375,1.3571673433151e-11
376,1.3227471661177e-11
377,1.3195029613098e-11
378,1.2859485608319e-11
379,1.2827864065864e-11
380,1.2500851053118e-11
381,1.2470037620912e-11
382,1.215142294016e-11
383,1.2121404700439e-11
384,1.1811050612322e-11
385,1.1781814198949e-11
386,1.1479578630762e-11
387,1.1451110297687e-11
388,1.115684753308e-11
389,1.1129133217598e-11
390,1.0842694533149e-11
391,1.0815719914237e-11
392,1.0536954165957e-11
393,1.0510704717969e-11
394,1.0239458880718e-11
395,1.0213919922713e-11
396,9.9500395853661e-12
397,9.9251963263631e-12
398,9.6685261454098e-12
399,9.6443637257866e-12
400,9.3947478400143e-12
401,9.3712513693164e-12
402,9.1285337780318e-12
403,9.1056883694116e-12
404,8.8697132765806e-12
405,8.8475040781042e-12
406,8.6181162046409e-12
407,8.5965284276426e-12
408,8.3735732940161e-12
409,8.3525922387243e-12
410,8.1359164198814e-12
411,8.1155274985018e-12
412,7.9049788530231e-12
413,7.8851676104364e-12
414,7.6805954857625e-12
415,7.661347618034e-12
416,7.4626030334372e-12
417,7.4439044042759e-12
418,7.250840213219e-12
419,7.232676868534e-12
420,7.0451479019245e-12
421,7.0275060826434e-12
422,6.8453692744045e-12
423,6.8282354276575e-12
424,6.6513499239706e-12
425,6.6347107127793e-12
426,6.4629379662546e-12
427,6.4467802778467e-12
428,6.2799841277951e-12
429,6.2642950806352e-12
430,6.1023418205682e-12
431,6.0871087702271e-12
432,5.9298672036019e-12
433,5.9150777475477e-12
434,5.7624192327388e-12
435,5.74806121415e-12
436,5.5998596995419e-12
437,5.5859212102084e-12
438,5.4420532602724e-12
439,5.4285226426858e-12
440,5.2888674558065e-12
441,5.2757333044865e-12
442,5.1401727232963e-12
443,5.1274238854468e-12
444,4.9958424003283e-12
445,4.9834679758655e-12
446,4.8557527222768e-12
447,4.8437420632984e-12
448,4.7197828135036e-12
449,4.70812552325e-12
450,4.5878146730015e-12
451,4.5765006043617e-12
452,4.4597331550501e-12
453,4.4487524086559e-12
454,4.3354259453923e-12
455,4.3247688673469e-12
456,4.2147835334177e-12
457,4.2044407126973e-12
458,4.097699180794e-12
459,4.0876614463588e-12
460,3.9840688869569e-12
461,3.9743273046113e-12
462,3.8737913518366e-12
463,3.8643372208583e-12
464,3.7667679361702e-12
465,3.7575927857487e-12
466,3.6629026197207e-12
467,3.65399820523e-12
468,3.5621019576983e-12
469,3.5534602568199e-12
470,3.4642750356555e-12
471,3.4558882443864e-12
472,3.3693334231044e-12
473,3.361193951663e-12
474,3.2771911260858e-12
475,3.2692915947327e-12
476,3.1877645388966e-12
477,3.1800977736977e-12
478,3.1009723951675e-12
479,3.0923259018495e-12
480,3.0844535090822e-12
481,3.0738913962093e-12
482,3.058782074231e-12
483,3.036807187665e-12
484,3.0231595106269e-12
485,3.0151461863519e-12
486,3.0067755325099e-12
487,2.9980344356274e-12
488,2.989222336218e-12
489,2.9758557589328e-12
490,2.9536995426329e-12
491,2.9446571023932e-12
492,2.934977772576e-12
493,2.9253715604526e-12
494,2.9155756314887e-12
495,2.9065006619497e-12
496,2.8894783600887e-12
497,2.8789611983974e-12
498,2.8568688687249e-12
499,2.8431643237733e-12
500,2.8308939493719e-12
501,2.8120152451489e-12
502,2.8017895885928e-12
503,2.7934355448015e-12
504,2.7840286506553e-12
505,2.7725661359672e-12
506,2.7529391907617e-12
507,2.7342540462349e-12
508,2.72262913358e-12
509,2.7079281914498e-12
510,2.6903967894128e-12
511,2.6779695037755e-12
512,2.6651989255717e-12
513,2.6458110356667e-12
514,2.6351121315669e-12
515,2.6262292240043e-12
516,2.6195124360778e-12
517,2.6098791856035e-12
518,2.5902987799604e-12
519,2.5794676798052e-12
520,2.5661807939018e-12
521,2.5548924923987e-12
522,2.5456296690149e-12
523,2.5256881771263e-12
524,2.5179716302725e-12
525,2.5048692056233e-12
526,2.4939169141791e-12
527,2.486494994594e-12
528,2.4697675215837e-12
529,2.4541966149142e-12
530,2.4387730282816e-12
531,2.4270253519172e-12
532,2.4107630720734e-12
533,2.4018786248673e-12
534,2.3842227941439e-12
535,2.3711308267017e-12
536,2.3540020178875e-12
537,2.3358424798638e-12
538,2.3233047667359e-12
539,2.3052453472961e-12
540,2.2967268426389e-12
541,2.28827985427e-12
542,2.2732214597396e-12
543,2.2565931694336e-12
544,2.2448962022034e-12
545,2.2383103573259e-12
546,2.2316981445546e-12
547,2.2222203506693e-12
548,2.2144421211376e-12
549,2.1981357489896e-12
550,2.1846167117919e-12
551,2.1749423986971e-12
552,2.1625140430847e-12
553,2.1474531305542e-12
554,2.1344376792807e-12
555,2.1180276990956e-12
556,2.1114934873764e-12
557,2.0990202730003e-12
558,2.0928954338227e-12
559,2.0828411533698e-12
560,2.070401849762e-12
561,2.0567477539541e-12
562,2.0445679161704e-12
563,2.0344372592132e-12
564,2.0235167240985e-12
565,2.0121294971061e-12
566,1.9995457374232e-12
567,1.9907973919846e-12
568,1.9774854709562e-12
569,1.9643139684029e-12
570,1.9547893086157e-12
571,1.947334989679e-12
572,1.9351096927319e-12
573,1.923718274054e-12
574,1.9100114527032e-12
575,1.8952987759915e-12
576,1.8807222970028e-12
577,1.868580359074e-12
578,1.8606337758753e-12
579,1.8548991640154e-12
580,1.8488745774157e-12
581,1.8354062330319e-12
582,1.8295479836863e-12
583,1.8213392674479e-12
584,1.8127646020499e-12
585,1.8018449921773e-12
586,1.7906347298571e-12
587,1.7851035505641e-12
588,1.7748046379341e-12
589,1.7636080593759e-12
590,1.7546796400995e-12
591,1.75029177317e-12
592,1.7371097263402e-12
593,1.7243073824898e-12
594,1.7122322716693e-12
595,1.7025091742939e-12
596,1.6907102273163e-12
597,1.6863791526217e-12
598,1.6772284254875e-12
599,1.6661770910069e-12
600,1.6595996399075e-12
601,1.6506801620924e-12
602,1.6395714167727e-12
603,1.6271790833461e-12
604,1.6173637308391e-12
605,1.6060853178252e-12
606,1.5964869192256e-12
607,1.5861054122107e-12
608,1.5760345024252e-12
609,1.5691797332645e-12
610,1.5643065704396e-12
611,1.5580122858849e-12
612,1.5481659880792e-12
613,1.5368162856847e-12
614,1.526324863115e-12
615,1.5176109472582e-12
616,1.5068059319962e-12
617,1.4984011505663e-12
618,1.4896317495258e-12
619,1.4822331057485e-12
620,1.4778367427907e-12
621,1.4681126270942e-12
622,1.4583126333299e-12
623,1.4526160371185e-12
624,1.4463424476853e-12
625,1.4404137244537e-12
626,1.4309823320136e-12
627,1.4211457603154e-12
628,1.4113429276046e-12
629,1.4069846521644e-12
630,1.3970030472616e-12
631,1.3927934448029e-12
632,1.3835680990802e-12
633,1.3761802964007e-12
634,1.3664394063056e-12
635,1.3581978946093e-12
636,1.3531469466802e-12
637,1.3450032228923e-12
638,1.3378287399198e-12
639,1.332776829194e-12
640,1.3233710166162e-12
641,1.3147717471506e-12
642,1.3082913133779e-12
643,1.2993613703104e-12
644,1.2928897909263e-12
645,1.2899372204433e-12
646,1.2834806282469e-12
647,1.2797856043114e-12
648,1.2764657365699e-12
649,1.2725524876364e-12
650,1.2686529161777e-12
651,1.2604637773779e-12
652,1.2531080464479e-12
653,1.2448847015712e-12
654,1.2418469410836e-12
655,1.2367266113577e-12
656,1.233197025532e-12
657,1.2260287480406e-12
658,1.2201839105815e-12
659,1.2127895121523e-12
660,1.2070406642779e-12
661,1.2030301347679e-12
662,1.1973637664864e-12
663,1.1923700404437e-12
664,1.1879633053074e-12
665,1.1841538339937e-12
666,1.1784960604426e-12
667,1.1731873202004e-12
668,1.1659340577404e-12
669,1.1583444292373e-12
670,1.1538657423582e-12
671,1.1482154236639e-12
672,1.141777835476e-12
673,1.1388082296361e-12
674,1.1361094854085e-12
675,1.1283768731058e-12
676,1.1249124026734e-12
677,1.122366871583e-12
678,1.1156583903488e-12
679,1.1079553373663e-12
680,1.1010713723325e-12
681,1.0967442080929e-12
682,1.0892122674108e-12
683,1.0836757468281e-12
684,1.0797898935271e-12
685,1.0738641545255e-12
686,1.06916569159e-12
687,1.0646305699116e-12
688,1.0602154205947e-12
689,1.0561698907507e-12
690,1.0520145480658e-12
691,1.0473955499983e-12
692,1.040106281228e-12
693,1.0358482280312e-12
694,1.0289499445753e-12
695,1.0226675374948e-12
696,1.0201204852551e-12
697,1.0147760931815e-12
698,1.0093521036131e-12
699,1.0026377364206e-12
700,9.9969581136114e-13
701,9.9510153624683e-13
702,9.9274816441429e-13
703,9.8789647767138e-13
704,9.856101272285e-13
705,9.8260324640841e-13
706,9.7878020470358e-13
707,9.7503513123402e-13
708,9.6862569154765e-13
709,9.6249059570377e-13
710,9.5858837757622e-13
711,9.5585027884282e-13
712,9.5345823038062e-13
713,9.4866049933363e-13
714,9.4254127029115e-13
715,9.38415064149e-13
716,9.3556984079405e-13
717,9.3105351596609e-13
718,9.2495582863105e-13
719,9.2045079587358e-13
720,9.1802604077659e-13
721,9.152741472609e-13
722,9.1067696390612e-13
723,9.0639000326903e-13
724,9.0380271492586e-13
725,9.0075056599086e-13
726,8.9841575085112e-13
727,8.9496141167328e-13
728,8.9133293959172e-13
729,8.8642306629437e-13
730,8.8404376432449e-13
731,8.8063699383383e-13
732,8.7463273237789e-13
733,8.7111637689152e-13
734,8.6835567606867e-13
735,8.6534466815925e-13
736,8.6342878032931e-13
737,8.6138019616546e-13
738,8.5735796669501e-13
739,8.543111569687e-13
740,8.4955026246804e-13
741,8.4589347656695e-13
742,8.4261001308294e-13
743,8.3794466667432e-13
744,8.3325492476283e-13
745,8.2782249863241e-13
746,8.2475540885809e-13
747,8.2001412552926e-13
748,8.1566539708676e-13
749,8.123861903344e-13
750,8.0795321793519e-13
751,8.0327984110721e-13
752,7.9857877333698e-13
753,7.9635775141777e-13
754,7.9251147349782e-13
755,7.8778558927394e-13
756,7.8488398267569e-13
757,7.8246504585886e-13
758,7.7894188339298e-13
759,7.7649060220467e-13
760,7.7326292030618e-13
761,7.6949728599926e-13
762,7.6693237048553e-13
763,7.6183747403181e-13
764,7.5726949320866e-13
765,7.5376122875963e-13
766,7.5091291624124e-13
767,7.4781645315271e-13
768,7.4400138312979e-13
769,7.4208644674627e-13
770,7.3846454281345e-13
771,7.3536437851991e-13
772,7.3327771847864e-13
773,7.2947634071961e-13
774,7.2706072115064e-13
775,7.2266746975678e-13
776,7.1920589065439e-13
777,7.1697060747583e-13
778,7.1258093102104e-13
779,7.0997277620825e-13
780,7.0824733339755e-13
781,7.0394922849355e-13
782,6.994281064763e-13
783,6.9794786812304e-13
784,6.9438632285859e-13
785,6.9288102596288e-13
786,6.8856496710595e-13
787,6.8437640070314e-13
788,6.8191721154799e-13
789,6.7898753772734e-13
790,6.7753377363792e-13
791,6.737124245311e-13
792,6.697357295513e-13
793,6.6677185737799e-13
794,6.6254302439715e-13
795,6.5915830285918e-13
796,6.5747155136658e-13
797,6.5570763063329e-13
798,6.533433753692e-13
799,6.5012177623856e-13
800,6.4771183374241e-13
801,6.4514238836317e-13
802,6.4141586321986e-13
803,6.3846586366909e-13
804,6.3663162633896e-13
805,6.3509494561793e-13
806,6.3225814739386e-13
807,6.2881250945065e-13
808,6.2538912267071e-13
809,6.2333087345938e-13
810,6.2050673639043e-13
811,6.1853882074703e-13
812,6.1685426140967e-13
813,6.1525687594452e-13
814,6.1296682533653e-13
815,6.0915530275146e-13
816,6.0560180420856e-13
817,6.0391637043977e-13
818,6.011486672216e-13
819,5.9881533296321e-13
820,5.9669500810644e-13
821,5.9310773624271e-13
822,5.9162997965431e-13
823,5.8946479188017e-13
824,5.8805462889382e-13
825,5.8604383916721e-13
826,5.830051630903e-13
827,5.8015542880715e-13
828,5.7776702841848e-13
829,5.7599953709551e-13
830,5.7268994886565e-13
831,5.7088612028509e-13
832,5.6946910574782e-13
833,5.6824957438216e-13
834,5.6660071073313e-13
835,5.6447043535632e-13
836,5.6169657545019e-13
837,5.5820563128194e-13
838,5.5524901505414e-13
839,5.5170534500221e-13
840,5.4963222349597e-13
841,5.4797169344444e-13
842,5.4541707125429e-13
843,5.4365653711264e-13
844,5.425261759378e-13
845,5.3979436108894e-13
846,5.3728524848903e-13
847,5.3423487472402e-13
848,5.3278125514488e-13
849,5.3159091546762e-13
850,5.2865193409269e-13
851,5.2552240318193e-13
852,5.2241504502965e-13
853,5.1918504531754e-13
854,5.1646507847952e-13
855,5.1546383608493e-13
856,5.1241666514288e-13
857,5.0959336816936e-13
858,5.0768226489563e-13
859,5.059156152403e-13
860,5.0323809819515e-13
861,5.0145371995671e-13
862,4.9865188785784e-13
863,4.9721852567452e-13
864,4.9563647469308e-13
865,4.9436453275287e-13
866,4.9283518646404e-13
867,4.8996864888304e-13
868,4.8893354270693e-13
869,4.8739550432307e-13
870,4.8580781828833e-13
871,4.8473820404963e-13
872,4.8316092746148e-13
873,4.8042272994188e-13
874,4.7900166495503e-13
875,4.7799639405097e-13
876,4.7536742484285e-13
877,4.7374706543204e-13
878,4.7210755787884e-13
879,4.7109593875791e-13
880,4.6888837889375e-13
881,4.664291551838e-13
882,4.648415528048e-13
883,4.6389530715784e-13
884,4.6204342358962e-13
885,4.6079554437153e-13
886,4.5933279122833e-13
887,4.5742453034906e-13
888,4.5581486317186e-13
889,4.5447730775717e-13
890,4.5335231393041e-13
891,4.5225706236431e-13
892,4.5062992955351e-13
893,4.485562280332e-13
894,4.4623069052719e-13
895,4.4432342285264e-13
896,4.4210870806025e-13
897,4.3995836278013e-13
898,4.3895844961279e-13
899,4.3710317622727e-13
900,4.3452415778533e-13
901,4.3280587511804e-13
902,4.3034267723733e-13
903,4.2812912967743e-13
904,4.2700520777722e-13
905,4.2604083549547e-13
906,4.2359808737281e-13
907,4.21398832017e-13
908,4.2003085642792e-13
909,4.1786259990476e-13
910,4.1661599825151e-13
911,4.1577529840438e-13
912,4.1350008944806e-13
913,4.1187534845525e-13
914,4.1092878692771e-13
915,4.0944323056401e-13
916,4.0699769660833e-13
917,4.0602835830389e-13
918,4.0484262368597e-13
919,4.0389266332002e-13
920,4.0251975267326e-13
921,4.0142309579851e-13
922,4.0002628433971e-13
923,3.9917101735588e-13
924,3.9819684595313e-13
925,3.9706943810106e-13
926,3.9567180560903e-13
927,3.9353117139315e-13
928,3.9254674764232e-13
929,3.9095048719562e-13
930,3.900731114284e-13
931,3.8850476169322e-13
932,3.8764656997618e-13
933,3.8627677002163e-13
934,3.8526321774753e-13
935,3.8445396712481e-13
936,3.8371778149023e-13
937,3.8190262643404e-13
938,3.8104534460363e-13
939,3.8029268247572e-13
940,3.7955401802982e-13
941,3.7841925229806e-13
942,3.7767442765812e-13
943,3.7671097185476e-13
944,3.7463920366551e-13
945,3.7333271567417e-13
946,3.7179703913346e-13
947,3.6997367129225e-13
948,3.6861647221754e-13
949,3.6792739742703e-13
950,3.6609803373701e-13
951,3.6413351021024e-13
952,3.6274479785438e-13
953,3.6069489279816e-13
954,3.5905025218421e-13
955,3.5760448253426e-13
956,3.5679217988619e-13
957,3.5509486500495e-13
958,3.532204492106e-13
959,3.5124867429758e-13
960,3.494940794383e-13
961,3.4824192768192e-13
962,3.4668425841931e-13
963,3.4585601619751e-13
964,3.4432899351397e-13
965,3.4258576239622e-13
966,3.4120073430831e-13
967,3.393600117402e-13
968,3.3742726063164e-13
969,3.3569403651225e-13
970,3.3392225585466e-13
971,3.3209081548733e-13
972,3.3049787740405e-13
973,3.298168568963e-13
974,3.2803724365258e-13
975,3.2637827352381e-13
976,3.2511360088541e-13
977,3.2356421125101e-13
978,3.2236529935536e-13
979,3.2125750280704e-13
980,3.2034608326277e-13
981,3.1873852213686e-13
982,3.1696132238551e-13
983,3.1548146710941e-13
984,3.1434712328702e-13
985,3.1316847079513e-13
986,3.1173074034475e-13
987,3.1015605919987e-13
988,3.0928447556678e-13
989,3.0829315620773e-13
990,3.0718001986149e-13
991,3.0585089021273e-13
992,3.0460092606825e-13
993,3.0341742351615e-13
994,3.0237666341728e-13
995,3.0110293855649e-13
996,3.000400192534e-13
997,2.9918633428089e-13
998,2.9831298738983e-13
999,2.9731073697401e-13
1000,2.9659935269046e-13
1001,2.9533660132409e-13
1002,2.9458642535127e-13
1003,2.9377411367282e-13
1004,2.9292911867625e-13
1005,2.918201422681e-13
1006,2.905298618747e-13
1007,2.8899266409728e-13
1008,2.8760951427243e-13
1009,2.8702285714971e-13
1010,2.8546888859943e-13
1011,2.8436699842471e-13
1012,2.8279581598339e-13
1013,2.8227102446324e-13
1014,2.8093286478917e-13
1015,2.8035464161939e-13
1016,2.7987838324788e-13
1017,2.7931120480445e-13
1018,2.7879858668264e-13
1019,2.7727061749905e-13
1020,2.7586612225479e-13
1021,2.7538185901736e-13
1022,2.7392295028327e-13
1023,2.7247362622655e-13
1024,2.7153844577408e-13
1025,2.7060524102721e-13
1026,2.6968301665082e-13
1027,2.6893601075941e-13
1028,2.6762532126547e-13
1029,2.6705126825469e-13
1030,2.6633693607336e-13
1031,2.654141267288e-13
1032,2.640020065798e-13
1033,2.6340167128972e-13
1034,2.6261914818363e-13
1035,2.6205841754153e-13
1036,2.6065025341852e-13
1037,2.5948200258992e-13
1038,2.5901991334149e-13
1039,2.5795438718001e-13
1040,2.5658676826809e-13
1041,2.5605608590248e-13
1042,2.5558474684403e-13
1043,2.5451817879736e-13
1044,2.5315380023288e-13
1045,2.525877088531e-13
1046,2.5142579717808e-13
1047,2.503634925648e-13
1048,2.4994974371026e-13
1049,2.4898571067445e-13
1050,2.4823813071345e-13
1051,2.4766862671092e-13
1052,2.4672897901214e-13
1053,2.4570917256084e-13
1054,2.4500667101718e-13
1055,2.4374082534199e-13
1056,2.4269607522784e-13
1057,2.4163075276315e-13
1058,2.4088370733881e-13
1059,2.400314212152e-13
1060,2.3904864209686e-13
1061,2.3851134708189e-13
1062,2.3800550617173e-13
1063,2.3728693021872e-13
1064,2.3683534972741e-13
1065,2.3601701391279e-13
1066,2.3493262853608e-13
1067,2.3442450636787e-13
1068,2.3341271509154e-13
1069,2.3287872484067e-13
1070,2.3188686736193e-13
1071,2.3098598798241e-13
1072,2.305600496251e-13
1073,2.2984736661782e-13
1074,2.2895313399758e-13
1075,2.2851562075981e-13
1076,2.2735860794197e-13
